course_id,lecture_id,course_title,lecture_title
course_1622,lecture_4715,20 Web Projects With Vanilla JavaScript,"Load, Play & Pause Song"
course_460,lecture_7537,[NEW] AWS Certified SAP on AWS Specialty - Hands On Guide,Single-AZ Deployment Patterns for SAP on AWS
course_896,lecture_2084,Spring Boot Microservices with Spring Cloud Beginner to Guru,Welcome to Spring Boot Microservices!
course_1792,lecture_8550,SAP FICO For Beginners - A Guide to SAP Financial Accounts,Cost Controlling Introduction in SAP FICO
course_2073,lecture_3063,50 Personal Development And Personal Productivity Skills,First steps to discovering your life purpose: one key to personal transformation
course_1935,lecture_6671,PMI-ACP Exam Prep Success,Creating Value Stream Maps
course_831,lecture_2030,Batch Processing with Spring Batch & Spring Boot,Configure MySQL with Spring Boot
course_470,lecture_7350,GitLab CI - A Complete Hands-On for CI/CD Pipelines & DevOps,Running the Final CI/CD Pipeline
course_2230,lecture_9326,Bookkeeping Basics #2: Understand The Mechanics,Accrued Liabilities
course_59,lecture_9154,SAP SD Training - in Plain English,Consignment - Theory
course_610,lecture_189,CompTIA Pentest+ (Ethical Hacking) Course & Practice Exam,Network Traffic Analysis (OBJ 2.3)
course_1722,lecture_2255,Azure Kubernetes Service AGIC Ingress: 30 Real-World Demos,Step-03: Create Kubernetes Secret with azure.json file
course_1734,lecture_3202,Complete Linux Administration Course for Career Success 2024,Configure Linux Network
course_537,lecture_5630,Beginner to Pro in Excel: Financial Modeling and Valuation,Discounting Unlevered free cash flows to obtain their Present value
course_1058,lecture_6295,SAP S/4HANA Sales (SD - Sales and Distribution),Introduction to SAP Gui - User Interface
course_256,lecture_9068,Selenium WebDriver 4 With Java - Novice To Ninja [2023],Data Driven Testing Setup
course_1918,lecture_623,2023 Python Data Analysis & Visualization Masterclass,Finding The Highest price/sqft homes
course_310,lecture_2268,Learn Azure DevOps CI/CD pipelines,[Designer] Running .NET Core CI pipeline
course_1878,lecture_4783,Automation with Ansible Playbooks - Hands On !!,Ansible Facts
course_1155,lecture_2925,"Microsoft Dynamics 365 (CRM, NAV, AX) Intro Training Course",Dynamics 365 For Sales Important Terminologies
course_814,lecture_8537,AZ-204: Developing Solutions for Microsoft Azure - NEW,Lab - Azure Service Bus queue - Message lock duration
course_2216,lecture_1575,Microsoft Excel - Excel from Beginner to Advanced 2023,The Data analysis tools. Part 2
course_1718,lecture_2393,Spring 6 & Spring Boot 3 for Beginners (Includes 5 Projects),Understanding @SpringBootApplication Annotation
course_2045,lecture_682,The Complete Python Course | Learn Python by Doing in 2023,Implicit and explicit waits in Selenium
course_564,lecture_3004,Progressive Web Apps (PWA) - The Complete Guide,PWA Core Building Blocks
course_1696,lecture_1044,Azure Kubernetes Service with Azure DevOps and Terraform,Step-01: Azure DevOps Release Pipelines - Introduction
course_1284,lecture_2589,Ultimate AWS Certified Developer Associate 2023 NEW DVA-C02,AWS Certification Paths
course_394,lecture_266,Figma UI UX Design Essentials,Do I need to know Illustrator with Figma
course_634,lecture_2011,Introduction to DevOps: Roadmap to DevOps Career,Introduction to DevOps Services
course_79,lecture_196,The Complete Java Certification Course,Lecture 27: HashSet and LinkedHashSet with Hashcode
course_1839,lecture_1675,Software Architecture Case Studies,Architecture Diagrams
course_2273,lecture_5076,Salesforce Admin & Platform App Builder For Beginners,What is Sales Cloud?
course_976,lecture_3937,AWS Certified SysOps Administrator Associate 2023 [SOA-C02],[HOL] S3 Static Website Hosting
course_908,lecture_8607,Data Engineering using Databricks on AWS and Azure,Process data using Spark APIs
course_2333,lecture_8044,SAP : Supply Chain Logistics & Transportation in S/4 HANA,SAP Transportation Management (TM) - Technical Overview
course_1903,lecture_3406,Full Stack: React and Java Spring Boot - The Developer Guide,React - Pay Fees Implementation
course_1514,lecture_4085,Electric Vehicle Technology - A Beginner's Course,MECHANICAL PACKING AND PROTECTION OF BATTERY PACKS
course_95,lecture_1219,Salesforce Admin certification course,What are queues in Salesforce? How do I create a queue in Salesforce?
course_1626,lecture_304,The Complete Oracle APEX Fundamentals Course (2023),Authorization Schemes - Part 1
course_1273,lecture_1499,Azure Machine Learning &  MLOps : Beginner to Advance,Responsible AI in Action - Part 2
course_1610,lecture_6718,Microsoft Azure: From Zero to Hero - The Complete Guide,Logs & Analytics Workspace
course_1999,lecture_7203,Azure Functions Masterclass,Test and Debug Azure Functions
course_1483,lecture_9218,SAP for Beginners course | SAP ERP with practice,SAP configuration
course_1581,lecture_1449,MuleSoft Certified Integration Architect Course - MCIA,Designing CICD for mule applications
course_1010,lecture_1750,The Microsoft Excel Course: Advanced Excel Training,Highlight key data with Excel Conditional Formatting
course_114,lecture_3314,The Blender 2.8 Encyclopedia,Generate - Weld
course_1733,lecture_6224,Banking Credit Analysis Process (for Bankers),Market Risk
course_521,lecture_9339,Master Vector Database with Python for AI & LLM Use Cases,Processing for Meta Data
course_1900,lecture_488,IT Fundamentals - Everything you need to know about IT,Types of Computer Storage
course_1475,lecture_5370,SAP SD Advanced Training,Examples in SAP - 1
course_1420,lecture_5664,Ionic 7+ & NodeJS: Beginner to Pro-Build Food Delivery App,Encrypting password using bcrypt
course_2208,lecture_1019,Oracle SQL Performance Tuning Masterclass (2023),Create Materialized Views
course_2186,lecture_8471,Oracle DBA 11g/12c - Database Administration for Junior DBA,Oracle Software Installation
course_394,lecture_285,Figma UI UX Design Essentials,Do you need Photoshop for UX Design in Figma?
course_107,lecture_7439,Docker & Kubernetes: The Complete Practical Guide,CHALLENGE SOLUTION Run Elasticsearch and curl containers in the custom network
course_561,lecture_7851,"ChatGPT, Midjourney, ChatGPT 4, Bard, & DallE - The AI Bible",Export and Deploy AI Model in Google Teachable Machines
course_1101,lecture_8021,Java Programming for Complete Beginners,Step 01 - Understanding the Need for Java Spring Framework
course_1590,lecture_7754,Java Data Structures and Algorithms Masterclass,Types of Data Structures
course_721,lecture_4535,AZ-900 Microsoft Azure Fundamentals in a Weekend,"Step 08 - Big Data in Azure - Synapse Analytics, HDInsight and Databricks"
course_348,lecture_595,Complete Introduction to Microsoft Power BI [2023 Edition],Power BI and Excel Connections
course_771,lecture_7784,Certified Internal Auditor (CIA) Part 1 - Full Study Course,Internal Audit Fraud Responsibilities
course_2026,lecture_5826,ChatGPT Unleashed: Master GPT-4 & Prompt Engineering,Large Language Models
course_2169,lecture_1879,Complete Linux Training Course to Get Your Dream IT Job 2023,Resume design and format
course_1713,lecture_2664,The Complete Oracle SQL Certification Course,ERD Diagrams
course_808,lecture_7197,Django Database ORM Mastery,Insert multiple objects into single table – bulk create
course_793,lecture_3742,"MySQL, SQL and Stored Procedures from Beginner to Advanced",Introducing Stored Procedures
course_632,lecture_4390,Six Sigma: Certified Lean Six Sigma Yellow Belt (Accredited),Six Sigma Yellow Belt: ACTIVITY SOLUTION: CREATE A CONTROL IMPACT MATRIX
course_592,lecture_9206,Salesforce Integration With External Systems,Calling Salesforce from External Application
course_2393,lecture_8195,Grafana,LogQL
course_1554,lecture_6248,Spring Framework 5: Beginner to Guru,Introduction to Spring MVC
course_1860,lecture_4504,Beginner to Pro in PowerPoint: Complete PowerPoint Training,Align and Distribute Objects - A Must for Any Profficient PowerPoint User
course_1924,lecture_8561,AWS Certified Developer Associate - AWS Certification,Step 02 - Getting Started with AWS Key Management Service KMS
course_2144,lecture_464,Ultimate ASP.NET Core Web API Development Guide,CORS Configuration
course_971,lecture_8518,Google Looker Masterclass: Looker & LookML A-Z 2023,SQL runner in Looker
course_726,lecture_7839,Data Structures A-Z : Data Structures + Algorithms Bootcamp,Introduction to Algorithms
course_1819,lecture_549,Top 150+ QA Automation Interview Questions & Resume Tips,Part 1- SQL Interview Questions
course_1733,lecture_4768,Banking Credit Analysis Process (for Bankers),Functions of bank
course_2333,lecture_7711,SAP : Supply Chain Logistics & Transportation in S/4 HANA,SAP S/4 HANA Concept - ATP / MRP
course_1584,lecture_1853,Power BI - Business Intelligence for Beginners to Advance,Q-A in Power BI
course_2385,lecture_2951,Microfrontends with React: A Complete Developer's Guide,Deploying the Dashboard
course_744,lecture_5211,Getting Started .NET Core Microservices RabbitMQ,Refactor RabbitMQBus Part 1
course_934,lecture_4058,Digital Marketing: 16 Strategic and Tactical Courses in 1,How does affiliate marketing work?  Summary of the Main Components
course_1143,lecture_2670,Java SE 11 Developer 1Z0-819 OCP Course - Part 1,Describing the Modular Java Development Kit
course_953,lecture_201,Azure Architect Technologies,NEW - Lab - Azure Cosmos DB - Table API
course_953,lecture_9210,Azure Architect Technologies,The Azure Key Vault Service
course_2025,lecture_4840,Effective Time Management For Productivity,How I discovered/discovering my life purpose by following my curiosity
course_2217,lecture_1669,AWS Technical Essentials 2023 - Hands-On Training Program,Section 3-10 Amazon S3 Static Website Hosting
course_2091,lecture_6259,Complete Microsoft SQL Server Database Administration Course,Exploring SQL Server Management Studio (SSMS) (part -1)
course_2124,lecture_3083,Introduction to the Cloud - The basics in only 2 hours!,"IaaS, PaaS, and SaaS"
course_666,lecture_1790,PL-100: Microsoft Power Platform Apps Maker,Share Power BI reports
course_1284,lecture_5030,Ultimate AWS Certified Developer Associate 2023 NEW DVA-C02,EC2 Instance Connect
course_1375,lecture_9145,Data Processing with Logstash (and Filebeat),Preparing a simple Logstash pipeline
course_293,lecture_5396,Ultimate AWS Certified Solutions Architect Associate SAA-C03,Amazon ECS - Solutions Architectures
course_81,lecture_5775,Go Java Full Stack with Spring Boot and Angular,Step 14 - Using ngModel with 2 Way Data Binding in Login Page
course_1998,lecture_7809,"The Ultimate React Course 2024: React, Redux & More",Converting the Modal to a Compound Component
course_1660,lecture_5183,"RabbitMQ : Messaging with Java, Spring Boot And Spring MVC",Rabbit Listener With Spring MVC & Headers Exchange
course_814,lecture_8532,AZ-204: Developing Solutions for Microsoft Azure - NEW,Lab - Azure Service Bus queue - Message properties
course_574,lecture_5207,SAP S/4HANA Finance & Controlling - Configuration & End User,Automatic  Payment Program (Configuration)
course_889,lecture_6832,SAP S/4HANA Finance Training (vs SAP FICO),Deleted Transaction Codes for Primary and Secondary Cost Elements
course_2327,lecture_6514,LangChain & LLMs - Build Autonomous AI Tools Masterclass,Prompt Templates - Hands-on
course_1815,lecture_9513,Certified ISTQB® Test Analyst Advanced Level (CTAL-TA) 2022,Test Process Introduction
course_2312,lecture_5581,Salesforce Data Architect Course,Define and query Big Objects
course_1922,lecture_4377,"C# Intermediate: Classes, Interfaces and OOP",Abstract Classes and Members
course_1743,lecture_865,R Programming for Statistics and Data Science,Building a box and whiskers plot with ggplot2
course_1248,lecture_4646,Automated  Software Testing with Puppeteer,Measuring Website Performance Data
course_801,lecture_9170,The Ultimate ClickFunnels Training Course + FREE Funnels!,5.7 - Advanced Order Tracking with Zapier
course_1925,lecture_6423,Design Microservices Architecture with Patterns & Principles,"Design: Microservices Resilience, Observability and Monitoring"
course_2324,lecture_673,Exchange Server & Exchange Online course with hands on demos,Anti-spam policies
course_2333,lecture_7894,SAP : Supply Chain Logistics & Transportation in S/4 HANA,SAP Outbound Delivery - Creation - Demonstration
course_1523,lecture_7815,Communication Skills - 7 Communication Courses In 1,"Exercise 15: Drafting An ""Agreement In Principle"""
course_750,lecture_9142,Python for Data Science and Machine Learning Bootcamp,Python Crash Course - Part 1
course_721,lecture_4528,AZ-900 Microsoft Azure Fundamentals in a Weekend,Step 04 - Exploring Azure Resource Manager - ARM Templates
course_578,lecture_3225,C# 10 | Ultimate Guide - Beginner to Advanced | Master class,Partial Methods Return Type
course_1022,lecture_5056,Linear Algebra and Geometry 1,Orthogonal projections
course_426,lecture_6080,Python Django - The Practical Guide,Connecting PostgreSQL
course_1779,lecture_4213,Java In-Depth: Become a Complete Java Engineer!,Coding Conventions: Structuring Programs
course_2319,lecture_2356,AZ-303 Azure Architecture Technologies Exam Prep,Deploying ARM Templates
course_2150,lecture_2749,Certified Kubernetes Administrator (CKA) with Practice Tests,TLS in Kubernetes - Certificate Creation
course_1892,lecture_56,DP-900 Microsoft Azure Data Fundamentals Certification 2023,Azure Event Hubs
course_1969,lecture_3293,"SAP ABAP Programming Reports, Adobe Forms, CDS, AMDP & more",sap system landscape
course_1840,lecture_7670,ISO/IEC 27005:2022. Information security risk management,Evaluating information security risks
course_1678,lecture_5151,Java Spring Boot Using Intellij | Build a Real-world Project,Setting up Job Service
